Product_ID|Price|Location|Shipping|Product_desc|In_Stock|ref_link|Product_image
199|$8,163|Iceland|$63.78|a, enim. Suspendisse aliquet, sem ut cursus luctus, ipsum|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
96|$5,729|Bosnia and Herzegovina|$63.11|facilisis vitae, orci. Phasellus dapibus|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
108|$9,569|United States Minor Outlying Islands|$8.19|elit,|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
4|$6,158|Iran|$38.13|varius ultrices, mauris ipsum porta elit, a|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
101|$7,508|Gibraltar|$71.71|vestibulum lorem,|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
165|$7,605|Yemen|$73.76|sapien. Cras dolor dolor, tempus non, lacinia at, iaculis|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
54|$9,664|Canada|$98.05|feugiat nec, diam. Duis mi enim,|True|google.com|https://i.imgur.com/Nm2eU3C.png
137|$9,403|Guadeloupe|$1.13|porta elit, a feugiat tellus lorem eu metus. In|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
114|$5,179|Madagascar|$3.93|penatibus et magnis dis parturient|True|google.com|https://i.imgur.com/Nm2eU3C.png
76|$9,885|Brunei|$51.56|sapien. Nunc pulvinar|False|google.com|https://i.imgur.com/Nm2eU3C.png
136|$5,656|Comoros|$12.40|adipiscing, enim mi tempor|False|google.com|https://i.imgur.com/Nm2eU3C.png
174|$6,576|Western Sahara|$18.14|laoreet ipsum. Curabitur consequat, lectus sit amet luctus vulputate, nisi|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
48|$9,707|Maldives|$61.61|lorem tristique aliquet. Phasellus|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
150|$8,085|Gibraltar|$31.17|elit fermentum risus, at fringilla purus mauris a|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
65|$5,387|Singapore|$75.67|ante. Maecenas mi felis, adipiscing fringilla,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
55|$9,406|Malta|$77.92|elit erat vitae risus. Duis a|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
102|$7,583|Niue|$84.29|ac turpis egestas.|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
48|$9,233|Lebanon|$43.90|venenatis lacus.|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
148|$9,000|Togo|$47.05|elit. Curabitur sed|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
16|$5,892|Hong Kong|$66.18|ridiculus mus. Proin vel arcu eu odio tristique pharetra.|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
175|$5,486|United States Minor Outlying Islands|$18.59|et magnis dis parturient montes, nascetur ridiculus mus.|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
95|$9,891|Ecuador|$40.27|Cras pellentesque. Sed dictum. Proin eget odio. Aliquam vulputate|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
127|$6,162|Dominica|$11.02|massa. Integer vitae|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
33|$9,465|Israel|$9.44|placerat, augue. Sed molestie. Sed id risus|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
58|$5,424|French Southern Territories|$73.48|metus vitae velit egestas lacinia. Sed congue, elit sed consequat|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
19|$9,134|Morocco|$45.34|Duis a mi fringilla mi lacinia mattis. Integer|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
118|$9,721|Lesotho|$95.60|Donec|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
83|$9,536|Philippines|$47.92|Vivamus rhoncus. Donec est. Nunc ullamcorper, velit in aliquet|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
68|$9,481|Pitcairn Islands|$80.63|augue id ante dictum cursus. Nunc mauris elit,|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
156|$5,171|Romania|$66.56|Donec dignissim magna a tortor. Nunc commodo|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
45|$7,778|Benin|$3.38|faucibus orci luctus et ultrices posuere cubilia Curae;|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
138|$5,570|Liberia|$38.23|nunc sed pede. Cum|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
76|$8,213|Aruba|$4.77|Curabitur sed tortor. Integer|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
115|$6,614|Lebanon|$84.13|malesuada augue ut lacus. Nulla tincidunt, neque vitae semper|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
93|$9,212|Macao|$24.44|euismod enim. Etiam gravida molestie|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
85|$7,672|Pakistan|$74.11|nisi magna|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
33|$7,624|Antarctica|$93.26|dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
137|$9,044|Uzbekistan|$61.30|parturient montes, nascetur ridiculus mus. Proin vel arcu|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
119|$8,528|Niger|$8.07|consequat, lectus sit amet luctus|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
62|$8,384|Bonaire, Sint Eustatius and Saba|$55.37|aliquam, enim nec tempus scelerisque, lorem ipsum|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
188|$8,685|Trinidad and Tobago|$75.58|aliquet libero. Integer in magna. Phasellus dolor elit, pellentesque|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
61|$9,314|Belize|$74.48|dis parturient montes, nascetur ridiculus mus. Donec dignissim|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
182|$7,664|Malawi|$29.90|Quisque varius. Nam porttitor|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
198|$6,841|Kuwait|$31.38|Aliquam ornare, libero at auctor ullamcorper, nisl|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
133|$9,661|Finland|$16.94|Pellentesque tincidunt tempus risus. Donec egestas. Duis ac arcu.|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
96|$6,463|Bolivia|$1.27|Quisque fringilla euismod enim. Etiam gravida|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
110|$5,693|Bahamas|$16.41|non justo. Proin non massa non ante bibendum|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
151|$9,762|Germany|$68.07|risus. Quisque libero lacus, varius et, euismod et, commodo|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
16|$5,319|Bermuda|$75.44|Nullam lobortis quam a felis ullamcorper viverra. Maecenas iaculis aliquet|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
81|$9,596|Estonia|$26.12|Nam ac nulla. In tincidunt congue turpis.|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
145|$9,701|Nicaragua|$59.98|non, lobortis quis, pede.|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
145|$7,206|Svalbard and Jan Mayen Islands|$57.60|sed, hendrerit a, arcu. Sed et libero. Proin mi.|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
114|$9,750|Austria|$26.21|erat vitae risus.|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
129|$7,076|Slovakia|$14.21|non, vestibulum nec, euismod in,|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
196|$9,552|Cayman Islands|$93.35|Maecenas iaculis aliquet|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
174|$5,776|American Samoa|$47.96|Donec|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
19|$9,992|Fiji|$77.47|nibh. Phasellus nulla. Integer vulputate,|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
67|$6,305|Cape Verde|$38.66|Mauris molestie pharetra nibh. Aliquam ornare,|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
3|$5,870|Greenland|$92.01|ut, nulla. Cras eu tellus|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
114|$7,714|British Indian Ocean Territory|$83.70|velit egestas lacinia. Sed congue, elit sed consequat auctor, nunc|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
86|$8,956|Timor-Leste|$50.22|tellus id nunc interdum|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
123|$7,873|Italy|$27.74|augue|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
75|$5,790|Jersey|$7.66|in sodales elit erat vitae risus. Duis a|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
56|$8,663|Peru|$34.84|aliquet|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
185|$6,153|El Salvador|$10.48|Quisque fringilla euismod|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
167|$5,618|Qatar|$4.70|Aenean egestas hendrerit neque. In ornare sagittis felis. Donec|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
100|$5,396|Ireland|$45.61|a, facilisis non, bibendum sed, est. Nunc laoreet lectus quis|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
114|$5,864|Timor-Leste|$24.94|tempor lorem, eget mollis|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
29|$7,810|Western Sahara|$56.04|a odio semper cursus.|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
36|$6,349|Tonga|$34.31|nunc ac|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
141|$7,028|Tanzania|$9.29|faucibus lectus, a sollicitudin orci sem eget massa. Suspendisse eleifend.|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
75|$8,553|South Africa|$52.94|tellus justo sit amet nulla. Donec non justo.|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
44|$6,805|Mongolia|$36.89|venenatis vel, faucibus id, libero. Donec|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
155|$7,920|Antarctica|$83.05|pulvinar arcu et pede. Nunc sed orci lobortis augue scelerisque|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
181|$5,721|Bolivia|$7.24|nonummy ultricies ornare, elit elit fermentum|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
63|$6,083|United Arab Emirates|$95.34|massa.|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
49|$9,208|Romania|$33.62|fermentum metus. Aenean|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
138|$6,702|Anguilla|$91.94|nisl|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
141|$5,138|Serbia|$54.01|Praesent|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
59|$8,505|Falkland Islands|$84.71|Maecenas ornare egestas ligula. Nullam feugiat placerat|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
41|$8,235|Niue|$4.29|Sed nunc est, mollis non,|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
49|$8,269|Christmas Island|$74.63|elit, pellentesque a, facilisis non, bibendum sed, est. Nunc|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
145|$9,134|Bermuda|$4.92|feugiat non,|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
64|$6,405|Poland|$6.59|orci luctus et ultrices posuere cubilia Curae; Phasellus|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
6|$7,177|Finland|$81.77|purus mauris a nunc. In at pede. Cras vulputate velit|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
55|$9,903|Fiji|$54.62|Duis|True|google.com|https://i.imgur.com/Nm2eU3C.png
97|$8,277|Belgium|$64.80|neque pellentesque massa lobortis ultrices. Vivamus|False|google.com|https://i.imgur.com/Nm2eU3C.png
34|$9,255|Uganda|$1.80|Quisque purus sapien, gravida non, sollicitudin a,|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
86|$6,471|Sao Tome and Principe|$57.96|mollis non, cursus non, egestas a, dui. Cras|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
156|$9,682|Holy See (Vatican City State)|$16.87|Nullam suscipit, est ac facilisis|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
58|$6,625|Nauru|$58.10|tincidunt nibh. Phasellus nulla. Integer vulputate,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
69|$8,792|Uruguay|$55.27|eleifend egestas. Sed|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
122|$9,034|Mauritius|$92.10|Curae; Phasellus ornare. Fusce mollis. Duis sit amet diam|False|google.com|https://i.imgur.com/Nm2eU3C.png
63|$8,708|Jordan|$31.61|scelerisque dui. Suspendisse ac metus vitae velit egestas lacinia.|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
109|$7,039|British Indian Ocean Territory|$72.16|In tincidunt congue turpis. In condimentum. Donec at arcu. Vestibulum|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
122|$6,716|Malaysia|$48.26|eros non enim commodo hendrerit. Donec porttitor tellus non magna.|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
53|$6,287|Turks and Caicos Islands|$22.34|aliquam eu, accumsan sed, facilisis vitae, orci. Phasellus|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
9|$8,773|Poland|$42.87|adipiscing elit. Aliquam auctor,|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
165|$6,496|Bonaire, Sint Eustatius and Saba|$27.53|feugiat|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
149|$7,307|Myanmar|$50.92|massa. Integer vitae nibh. Donec est mauris, rhoncus id, mollis|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
186|$5,609|Norfolk Island|$74.56|eu|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
183|$6,221|Fiji|$5.92|auctor,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
151|$8,335|Guinea|$50.83|Cum|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
148|$8,300|Russian Federation|$81.51|Integer tincidunt aliquam arcu. Aliquam|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
200|$7,254|Gibraltar|$23.31|Praesent eu nulla at sem molestie sodales.|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
183|$5,688|Denmark|$53.72|Vivamus non lorem vitae odio sagittis semper. Nam tempor diam|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
166|$6,643|Ghana|$79.13|bibendum. Donec|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
191|$6,255|Zambia|$95.86|arcu. Vivamus|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
38|$6,888|Falkland Islands|$72.40|porttitor vulputate, posuere|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
9|$6,710|Italy|$48.79|lorem, auctor quis, tristique ac, eleifend vitae, erat. Vivamus nisi.|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
128|$5,342|Norfolk Island|$50.34|venenatis vel, faucibus id, libero. Donec consectetuer|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
190|$8,359|Czech Republic|$40.90|non enim. Mauris quis turpis vitae purus|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
39|$5,897|Peru|$82.10|augue porttitor|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
97|$8,668|Kiribati|$15.72|mauris ut mi.|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
58|$8,648|Gambia|$75.20|dolor egestas rhoncus. Proin nisl sem, consequat|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
172|$9,260|Kuwait|$57.61|odio tristique pharetra. Quisque ac libero nec|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
52|$7,897|Martinique|$59.12|quam|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
158|$5,785|Philippines|$72.70|turpis. Nulla aliquet.|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
49|$6,990|Grenada|$68.40|ipsum sodales purus, in molestie tortor|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
59|$8,160|Morocco|$48.82|auctor quis, tristique ac, eleifend vitae, erat. Vivamus nisi. Mauris|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
76|$9,685|Guinea-Bissau|$78.80|Nullam vitae|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
170|$6,223|South Sudan|$23.47|pede,|True|google.com|https://i.imgur.com/Nm2eU3C.png
74|$7,905|Germany|$69.90|mi lorem,|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
129|$8,637|Burundi|$99.36|venenatis a, magna. Lorem ipsum|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
167|$5,444|Congo (Brazzaville)|$95.33|mi tempor|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
47|$7,895|Malta|$51.39|ullamcorper, velit in aliquet lobortis,|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
134|$5,665|Bouvet Island|$62.49|Curabitur egestas nunc sed libero. Proin sed turpis nec mauris|True|google.com|https://i.imgur.com/Nm2eU3C.png
148|$6,423|Antarctica|$31.29|nulla. In tincidunt congue turpis.|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
27|$7,721|Israel|$32.07|ad litora torquent per conubia nostra, per inceptos|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
54|$9,005|Austria|$92.26|Nulla tincidunt, neque vitae semper egestas, urna justo faucibus lectus,|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
92|$8,927|Slovakia|$34.62|amet, consectetuer adipiscing elit. Etiam|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
168|$7,430|Niue|$23.78|Nulla aliquet. Proin velit. Sed|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
131|$7,234|Isle of Man|$10.45|arcu ac orci. Ut semper pretium neque. Morbi|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
75|$5,527|Nigeria|$69.32|lobortis quis,|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
39|$9,154|Philippines|$5.20|purus gravida sagittis. Duis gravida. Praesent eu nulla at|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
72|$8,004|Guyana|$61.90|lorem|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
102|$7,412|Aruba|$94.48|id, ante. Nunc|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
6|$5,796|Monaco|$18.45|taciti sociosqu ad litora torquent per conubia|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
73|$8,683|Mali|$14.28|ligula. Nullam feugiat placerat velit. Quisque|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
152|$9,922|Bangladesh|$13.07|Etiam bibendum|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
147|$8,971|Samoa|$38.22|sollicitudin adipiscing ligula. Aenean gravida nunc|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
34|$8,592|Yemen|$93.91|ornare egestas ligula. Nullam feugiat|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
37|$6,097|Tonga|$60.91|vitae risus. Duis a mi fringilla mi lacinia|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
